title,brand,image_url,priced_before,discount_percent,current_price,size
Mid-Rise Shorts with Insert Pockets,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h60/hf5/13989552029726/-286Wx359H-440971874-teal-MODEL.jpg,499,15% off,424,[S-M-L]
Lighted Washed Panelled Jeans,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h00/h56/14498837659678/-286Wx359H-441031659-blue-MODEL.jpg,899,51% off,441,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Ankle-Length Leggings with Elasticated Waist,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h82/h89/14513915756574/-286Wx359H-441020957-olive-MODEL.jpg,399,NA,399,[XS-S-M-L-XL]
Acid-Wash Slim Fit Jeggings,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h4e/hc1/15138069053470/-286Wx359H-441010593-blue-MODEL.jpg,799,49% off,407,[3-4Y-7-8Y]
Ditsy Print Shirt with Patch Pocket,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h10/h2b/14519671324702/-286Wx359H-441010656-navy-MODEL.jpg,499,49% off,254,[2-3Y-7-8Y]
Printed A-line Kurta with Embroidered Yoke,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h47/h6e/14492006154270/-286Wx359H-441023512-lime-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL-XXL]
Shimmery Top with Lace Inserts,FIG,https://assets.ajio.com/medias/sys_master/root/ha4/h57/14612407287838/-286Wx359H-441023260-pink-MODEL.jpg,699,49% off,356,[S-L-XL-XXL]
Ankle-Length Leggings with Elasticated Waistband,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h32/ha6/15425272709150/-286Wx359H-441037130-black-MODEL.jpg,799,30% off,559,[XS-S-M-L-XL-XXL]
Floral Print Tiered Dress,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hfb/h50/15342964768798/-286Wx359H-441037663-pink-MODEL.jpg,499,40% off,299,[2-3Y-3-4Y-5-6Y-7-8Y]
Printed Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/hf0/h1b/15155376062494/-286Wx359H-441039303-blue-MODEL.jpg,499,25% off,374,[XS-S-M-L-XL-XXL]
Ankle-Length Leggings with Elasticated Waist,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h82/h06/14644604665886/-286Wx359H-441020957-red-MODEL.jpg,399,NA,399,[XS-S-M-L-XL]
Printed Mid-Rise Leggings,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h4c/h40/15102175739934/-286Wx359H-441035399-blue-MODEL.jpg,299,30% off,209,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Floral Print Straight Kurta with Roll-Tab Sleeves,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hfa/h23/13980310077470/-286Wx359H-441003760-mustard-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Ankle-Length Pants with Buta Motifs,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h6e/h17/14876747366430/-286Wx359H-441023585-beige-MODEL.jpg,799,49% off,407,[S-M-L]
Printed Round-Neck High-Low Top,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hd1/h13/14201337282590/-286Wx359H-441022291-white-MODEL.jpg,299,51% off,147,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Typographic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h1c/h4b/15606382231582/-286Wx359H-441052301-greymelange-MODEL.jpg,299,20% off,239,[XS-S-M-L-XL]
Graphic Print Round-Neck T-shirt,Jack & Jones,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c7d83aeb2693175863ca1/-286Wx359H-460667181-green-MODEL.jpg,699,40% off,419,NA
Mid-Rise Tapered Fit with Insert Pockets,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h3a/h08/14310253068318/-286Wx359H-441018502-khaki-MODEL.jpg,1299,49% off,662,[30-32-34-36-38]
Washable Lace-Up Sports Shoes,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/hdf/h24/15788645875742/-286Wx359H-450133398-pink-MODEL.jpg,1499,21% off,1184,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Typographic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/hdc/h02/15130681114654/-286Wx359H-441052282-blue-MODEL.jpg,299,20% off,239,[XS-S-M-L-XL]
Checked Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hee/h15/15575229169694/-286Wx359H-441034008-white-MODEL.jpg,999,40% off,599,[S-M-L-XL]
Leaf Print Polo T-shirt,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h79/h42/15415508402206/-286Wx359H-441033819-blue-MODEL.jpg,699,40% off,419,NA
Floral Print Straight Kurta with Band Collar,FUSION,https://assets.ajio.com/medias/sys_master/root/h96/h7a/15085065142302/-286Wx359H-441052822-aqua-MODEL.jpg,499,20% off,399,[XS-S-M-L-XL-XXL]
Printed Sleeveless Top with Notched Neckline,FIG,https://assets.ajio.com/medias/sys_master/root/hdd/h82/15083877859358/-286Wx359H-441024235-rust-MODEL.jpg,699,49% off,356,[XS-S-M-L-XXL]
Floral Print Straight Cotton Kurta,AVAASA,https://assets.ajio.com/medias/sys_master/root/h21/hf1/13437584998430/-286Wx359H-440996708-navy-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Panelled High-Rise Treggings,RIO,https://assets.ajio.com/medias/sys_master/root/hd5/hd2/13973967339550/-286Wx359H-441006020-black-MODEL.jpg,999,51% off,490,[XS-S-M-L-XL]
Solid Shirt with Waistcoat and Tie,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h6e/h6b/14798229930014/-286Wx359H-441010634-pink-MODEL.jpg,999,49% off,509,[2-3Y-3-4Y-5-6Y-7-8Y]
Relaxed Fit Washed Denim Shorts,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h6e/h16/15519638618142/-286Wx359H-441037580-darkblue-MODEL.jpg,799,40% off,479,[9-10Y-11-12Y-13-14Y]
Striped Top with Drop Shoulder Sleeves,Teamspirit,https://assets.ajio.com/medias/sys_master/root/hbd/h20/15353407602718/-286Wx359H-441037156-brtmulti-MODEL.jpg,599,30% off,419,[S-M]
Cuffed Track Pants with Contrast Stripes,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h72/hec/15633177903134/-286Wx359H-441037163-black-MODEL.jpg,799,30% off,559,[XS-S-M-L-XL-XXL]
Printed Straight Kurta with Short Button Placket,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h67/hb5/12467251445790/-286Wx359H-440942741-black-MODEL.jpg,499,51% off,245,[XS-S-L]
Washed Low-Rise Skinny Fit Jeans,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/hc8/h73/15205677891614/-286Wx359H-441001730-medgrey-MODEL.jpg,1599,51% off,784,[30-32-34-42]
Printed A-line Kurta with Band Collar,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hb6/hcf/15096590958622/-286Wx359H-441023426-red-MODEL.jpg,799,49% off,407,[XS-S-M-L-XL]
Ribbed Crew-Neck Top with Contrast Lining,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h51/h84/15735794663454/-286Wx359H-441030035-red-MODEL.jpg,599,30% off,419,[XS-XXL]
Striped Tunic with Bishop Sleeves,FIG,https://assets.ajio.com/medias/sys_master/root/hac/h33/15203482894366/-286Wx359H-441036755-blue-MODEL.jpg,699,40% off,419,[XS-S-M-L-XL-XXL]
Floral Print Cotton Leggings,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h06/hfa/13695539183646/-286Wx359H-441002450-navy-MODEL.jpg,299,NA,299,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Printed Polo T-shirt,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h78/h7f/13630519771166/-286Wx359H-441000676-khaki-MODEL.jpg,599,51% off,294,[S-M-L-XL-XXL]
Checked Shirt with Patch Pocket,DNMX,https://assets.ajio.com/medias/sys_master/root/hba/ha2/13997037322270/-286Wx359H-441007284-mustard-MODEL.jpg,699,51% off,343,[XS-S-M-L-XL-XXL]
Pack of 2 Printed Briefs,Jockey,https://assets.ajio.com/medias/sys_master/root/h25/hfa/14927194685470/-286Wx359H-441025039-assorted-MODEL.jpg,438,NA,438,[M-L-XL]
Numeric Print Shorts with Contrast Elasticated Drawstring Waist,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hbc/h12/16527668248606/-286Wx359H-440995278-greymelange-MODEL.jpg,249,25% off,187,[2-3Y-3-4Y-5-6Y-7-8Y]
Printed Peplum Top with Ruffled Sleeves,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/hf8/hd3/15129370427422/-286Wx359H-441024465-navy-MODEL.jpg,499,40% off,299,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Striped Culottes with Insert Pockets,FIG,https://assets.ajio.com/medias/sys_master/root/h63/h17/14988981567518/-286Wx359H-441020893-black-MODEL.jpg,1299,49% off,662,[XS-M-L]
Mid-Wash Jeans with Contrast Side Taping,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hde/hb2/14613005074462/-286Wx359H-441017265-mediumblue-MODEL.jpg,649,49% off,331,[2-3Y-3-4Y-5-6Y-7-8Y]
Embroidered Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h8c/he7/15233619623966/-286Wx359H-441035132-aqua-MODEL.jpg,999,30% off,699,[XS-S-M-L-XL-XXL]
Polar Fleece Sleeveless Zip-Front Jacket,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h1e/h01/13523812941854/-286Wx359H-440991052-red-MODEL.jpg,549,51% off,269,[2-3Y-3-4Y-5-6Y-7-8Y]
Panelled Ankle-Length Treggings,RIO,https://assets.ajio.com/medias/sys_master/root/h04/h0a/14809560350750/-286Wx359H-441024708-black-MODEL.jpg,999,30% off,699,[26-28-30-32-34]
Lace A-line Dress with Belt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hed/h9f/15853113311262/-286Wx359H-441037469-pink-MODEL.jpg,899,30% off,629,NA
Typographic Print Joggers with Drawstring,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h36/hdb/15234210431006/-286Wx359H-441033853-ltgrey-MODEL.jpg,699,20% off,559,[XS-S-M-L-XL-XXL]
Cotton Shorts with 4-Pockets,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h28/h6a/15278191083550/-286Wx359H-441017177-fuchsia-MODEL.jpg,449,49% off,229,[2-3Y-3-4Y-5-6Y-7-8Y]
Textured Mid-Rise Straight Pants,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h7d/h1a/15155416825886/-286Wx359H-441034995-white-MODEL.jpg,599,30% off,419,[L-XL]
Boxy T-shirt with Typographic Print,RIO,https://assets.ajio.com/medias/sys_master/root/h04/hbb/11925033910302/-286Wx359H-440929557-black-MODEL.jpg,399,51% off,196,[S-M]
Mid-Rise Skinny Fit Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/ha9/h42/15353306841118/-286Wx359H-441036266-ltblue-MODEL.jpg,999,40% off,599,[26-28-30-32-34]
Embroidered Fit & Flared Kurta,Biba,https://assets.ajio.com/medias/sys_master/root/h72/h5e/15908713758750/-286Wx359H-460607725-navyblue-MODEL.jpg,2599,50% off,1300,[XS-S-L]
Printed Straight Kurta with Mandarin Collar,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h16/hea/15815469826078/-286Wx359H-441054296-lime-MODEL.jpg,499,20% off,399,[XS-S-M-L-XL-XXL]
Striped Crew-Neck T-shirt,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h0b/ha2/15634857132062/-286Wx359H-441050786-green-MODEL.jpg,399,20% off,319,[XS-S-M-L-XL-XXL]
Striped Round-Neck T-shirt,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h0c/h55/12312775295006/-286Wx359H-440940544-yellow-MODEL.jpg,249,51% off,122,[2-3Y-3-4Y-7-8Y]
Fit & Flare Dress with Lace Overlay,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hf6/h01/14648111464478/-286Wx359H-441030026-white-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y-7-8Y]
Floral Print Kurti with Curved Hemline,FUSION,https://assets.ajio.com/medias/sys_master/root/h98/h9c/14491608547358/-286Wx359H-441031338-navy-MODEL.jpg,499,45% off,274,[XS-S-M-L-XL-XXL]
High-Rise Light-Wash Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/h15/h4d/14798141358110/-286Wx359H-441020227-ltblue-MODEL.jpg,1299,49% off,662,[26-28-30-32-34]
Floral Print Smocked Top,RIO,https://assets.ajio.com/medias/sys_master/root/h86/h98/15353363169310/-286Wx359H-441025236-coral-MODEL.jpg,699,40% off,419,[XS-S-M-L-XL]
Striped Maxi Shirt Dress with Waist Tie-Up,FUSION,https://assets.ajio.com/medias/sys_master/root/hd7/hdf/14612589314078/-286Wx359H-441024153-white-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL-XXL]
Printed Sleeveless A-line Kurta,SIYAHI,https://assets.ajio.com/medias/sys_master/root/h6a/he4/14842070597662/-286Wx359H-441029556-offwhite-MODEL.jpg,1199,49% off,611,[L-XL]
Polka Dot Print Shirt with Bow,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h7a/hd9/14492516679710/-286Wx359H-441010636-blue-MODEL.jpg,599,49% off,305,[2-3Y-3-4Y-5-6Y-7-8Y]
Floral Print Top with Lace Panels,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hc6/hb2/14719800311838/-286Wx359H-441031679-white-MODEL.jpg,449,51% off,220,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Skinny Fit Mid-Rise Lightly Washed Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/hae/hc5/15491272540190/-286Wx359H-441025048-ltgrey-MODEL.jpg,1299,20% off,1039,[28-30-32-38]
Printed Leggings with Elasticated Waistband,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hbf/ha0/15085309853726/-286Wx359H-441039362-pink-MODEL.jpg,199,30% off,139,[2-3Y-3-4Y-5-6Y-7-8Y]
Printed A-line Kurta,FUSION,https://assets.ajio.com/medias/sys_master/root/hd1/h07/14739714015262/-286Wx359H-441024222-lime-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL]
Printed Boxers with Elasticated Waistband,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hbb/h8f/12752557768734/-286Wx359H-440959628-ltblue-OUTFIT.jpg,299,NA,299,[S-M-L-XL]
Drawstring Joggers with Side Pockets,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hf4/h3e/14492485746718/-286Wx359H-441000813-greymelange-MODEL.jpg,399,25% off,299,[2-3Y-3-4Y-5-6Y-7-8Y]
Striped Button-Down Fit & Flare Dress,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hd6/he5/14694551846942/-286Wx359H-441015644-white-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y-7-8Y]
Cotton Track Pants with Ribbed Cuffs,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h17/h79/12656599531550/-286Wx359H-440590145-mediumblue-OUTFIT.jpg,349,25% off,262,[2-3Y-3-4Y-5-6Y-7-8Y]
Embroidered Flared Kurta with Contrast Trims,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h05/hf1/15342529085470/-286Wx359H-441035114-red-MODEL.jpg,1499,30% off,1049,[XS-S-M-L-XL-XXL]
Graphic Print High-Low Top with Lace Insets,POINT COVE,https://assets.ajio.com/medias/sys_master/root/had/hae/14513879842846/-286Wx359H-441022301-purple-MODEL.jpg,299,51% off,147,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Slim Fit Flat-Front Chinos,British Club,https://assets.ajio.com/medias/sys_master/root/he2/ha6/15154650120222/-286Wx359H-460415435-green-MODEL.jpg,1895,65% off,663,[30-32-34-36-38]
Mid-Rise QuickDry Shorts with Insert Pockets,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h35/h5c/9680892035102/-286Wx359H-440672491-navy-OUTFIT.jpg,599,17% off,497,[UNI S]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hb7/hc6/15750820167710/-286Wx359H-441052727-aqua-MODEL.jpg,499,30% off,349,[XXL]
Printed Leggings with Elasticated Waistband,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hb0/he5/15085462028318/-286Wx359H-441039358-navy-MODEL.jpg,199,30% off,139,[2-3Y-3-4Y-5-6Y-7-8Y]
Mid-Rise Trousers with Contrast Taping,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hc0/hf5/14491191115806/-286Wx359H-441017295-beige-MODEL.jpg,599,49% off,305,[2-3Y-3-4Y-5-6Y-7-8Y]
Striped Crew-Neck T-shirt with Welt Pocket,DNMX,https://assets.ajio.com/medias/sys_master/root/h90/h83/15786173333534/-286Wx359H-441034945-blue-MODEL.jpg,599,20% off,479,[XS-S-M-L-XL-XXL]
Colourblock Joggers with Placement Print,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h00/h72/14739790135326/-286Wx359H-441010612-blue-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y]
Panelled Sports Leggings,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h3a/h24/15425284898846/-286Wx359H-441037133-medgrey-MODEL.jpg,799,30% off,559,[S-M-L-XL-XXL]
Oxford Shirt with Patch Pocket,YB DNMX,https://assets.ajio.com/medias/sys_master/root/hce/hdb/14536751185950/-286Wx359H-441010318-white-MODEL.jpg,799,49% off,407,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Striped Mid-Rise Culottes with Waist Tie-Up,FIG,https://assets.ajio.com/medias/sys_master/root/h27/h63/15083945656350/-286Wx359H-441037795-white-MODEL.jpg,1299,40% off,779,[XS-L-XXL]
Striped Trousers with Insert Pockets,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hf7/h08/14524121743390/-286Wx359H-441015662-pink-MODEL.jpg,599,49% off,305,[2-3Y-3-4Y]
Pack of 3 Crew-Neck T-shirts,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h0e/hae/15636631584798/-286Wx359H-441021057-assorted-MODEL.jpg,699,49% off,356,NA
Tropical Print Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hb0/ha6/15879917568030/-286Wx359H-441034038-maroon-MODEL.jpg,899,40% off,539,[S-M-L-XL-XXL]
Floral Print Strappy Peplum Top,RIO,https://assets.ajio.com/medias/sys_master/root/h6b/hc6/15321186402334/-286Wx359H-441038455-offwhite-MODEL.jpg,499,40% off,299,[XS-S-M-L-XL]
Mickey Mouse Print Crew-Neck T-shirt,DISNEY,https://assets.ajio.com/medias/sys_master/root/h18/ha7/15129425182750/-286Wx359H-441021169-blue-MODEL.jpg,499,30% off,349,[XS-M-L-XL]
Superman Print Crew-Neck T-shirt,Warner Brothers,https://assets.ajio.com/medias/sys_master/root/h98/hbe/14996423704606/-286Wx359H-441021077-mediumblue-MODEL.jpg,599,49% off,305,[XS-S-M-L-XL]
Floral Foil Print Panelled Straight Kurta with Slits,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hc3/hc4/15154348982302/-286Wx359H-441001124-blue-MODEL.jpg,499,51% off,245,[S-M-XL-XXL]
Floral Print A-line Dress with Overlay,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h3a/h1b/15258226917406/-286Wx359H-441037467-pink-MODEL.jpg,999,40% off,599,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Colourblock Henley T-shirt with Raglan Sleeves,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h49/h18/10247694057502/-286Wx359H-440737332-black-OUTFIT.jpg,399,51% off,196,[XS-S-M-L-XL-XXL]
Typographic Print Round-Neck T-shirt,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h62/h5e/12741847679006/-286Wx359H-440972079-greymelange-MODEL.jpg,199,51% off,98,[2-3Y]
Floral Print Flared Kurta with Insert Pocket,AJIO,https://assets.ajio.com/medias/sys_master/root/he5/h13/13716140654622/-286Wx359H-460345983-green-MODEL.jpg,1499,70% off,450,[XS-S-M-L-XL]
Printed Joggers with Insert Pockets,Teamspirit,https://assets.ajio.com/medias/sys_master/root/heb/hd7/15633250648094/-286Wx359H-441034832-blue-MODEL.jpg,999,20% off,799,[S-L-XL-XXL]
Striped Crew-Neck T-shirt,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h19/h46/13554541920286/-286Wx359H-440997086-medgrey-MODEL.jpg,399,51% off,196,[S-M-XL-XXL]
Lace Top with Scalloped Hemline,RIO,https://assets.ajio.com/medias/sys_master/root/ha9/hfb/15063793467422/-286Wx359H-441031966-mustard-MODEL.jpg,499,49% off,254,[XS-S-M-L-XL]
Tiered Tutu Dress,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hf3/h80/14719831146526/-286Wx359H-441021115-pink-MODEL.jpg,799,49% off,407,[6-12M-1-2Y]
Mid-Rise Tapered Fit with Insert Pockets,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h9b/hf1/14332916203550/-286Wx359H-441018497-ltgrey-MODEL.jpg,1299,49% off,662,[30-32-34-38]
Mickey & Minnie Mouse Print Fit & Flare Dress,DISNEY,https://assets.ajio.com/medias/sys_master/root/h37/hf4/15084196691998/-286Wx359H-441022155-ltgrey-MODEL.jpg,599,40% off,359,[2-3Y-3-4Y-7-8Y]
Floral Print V-neck T-shirt,FIG,https://assets.ajio.com/medias/sys_master/root/ha0/h19/15173460852766/-286Wx359H-441039290-mustard-MODEL.jpg,499,40% off,299,[XS-S-M-L-XL-XXL]
Mid-Rise Slim Fit Shorts with Contrast Taping,NIKE,https://assets.ajio.com/medias/sys_master/root/h8f/h92/15064492900382/-286Wx359H-460538670-white-MODEL.jpg,1295,25% off,971,[S-M-L]
Sheer Top with Floral Lace Inserts,FIG,https://assets.ajio.com/medias/sys_master/root/hb6/hca/14612416364574/-286Wx359H-441023264-rust-MODEL.jpg,799,49% off,407,[XS-S-M-L-XL-XXL]
Printed Shirt with Upturned Sleeve Hem,RIO,https://assets.ajio.com/medias/sys_master/root/h03/hc9/14527609602078/-286Wx359H-441030374-white-MODEL.jpg,599,30% off,419,[XS-S-M-L-XL]
Slim Fit Walk Shorts with Insert Pockets,DNMX,https://assets.ajio.com/medias/sys_master/root/h27/h33/15024996909086/-286Wx359H-441025068-blue-MODEL.jpg,799,30% off,559,[28-30-32-36-38]
Animal Print Drawstring Shorts,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/he7/h40/16978398543902/-286Wx359H-441066979-pink-MODEL.jpg,199,30% off,139,NA
Slim Fit Chinos with Insert Pockets,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h1e/h62/15299847094302/-286Wx359H-441025095-green-MODEL.jpg,1299,40% off,779,[30-32-34-36-38]
Striped Round-Neck T-shirt,Teamspirit,https://assets.ajio.com/medias/sys_master/root/hff/h6d/15491456270366/-286Wx359H-441050788-red-MODEL.jpg,399,20% off,319,[XS-S-M-L-XL-XXL]
Floral Print Straight Kurta with Roll-Up Tabs,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hac/h1a/13964754157598/-286Wx359H-441003770-yellow-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Jogger with Contrast Panels,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h1b/hf0/15607913119774/-286Wx359H-441055179-navy-MODEL.jpg,699,20% off,559,[XS-S-M-L-XL-XXL]
Typographic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h40/hff/15682247327774/-286Wx359H-441052818-yellow-MODEL.jpg,399,25% off,299,[XS-S-M-L-XL-XXL]
Printed Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h41/h9b/15342978990110/-286Wx359H-441052733-green-MODEL.jpg,499,30% off,349,[XS-S-M-L-XL-XXL]
Palazzo with Striped Hem Panel,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h47/ha3/14164233977886/-286Wx359H-440994519-red-MODEL.jpg,699,51% off,343,[S-M-XL-XXL]
Punisher Print Crew-Neck T-shirt,DISNEY,https://assets.ajio.com/medias/sys_master/root/h4b/h55/15038785388574/-286Wx359H-441021070-black-MODEL.jpg,599,49% off,305,[XS-S-M-L]
