title,brand,image_url,priced_before,discount_percent,current_price,size
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/a7X0/5f24352eaeb2693e045abc4e/-286Wx359H-460627465-grey-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/s9T3/5f243d65f997dd22778f3119/-286Wx359H-460627457-pink-MODEL.jpg,1999,50% off,1000,NA
Handblock Print Dabu Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb5a7cdb8c721b802199/-286Wx359H-460562771-brown-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/IT8W/5f243f05aeb2693e045af597/-286Wx359H-460627460-grey-MODEL.jpg,1999,50% off,1000,NA
Handloom Mangalgiri Missing Check Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e76caeb269317589eacd/-286Wx359H-460634545-lavender-MODEL.jpg,3999,50% off,2000,NA
Handloom Mangalgiri Missing Checked Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ed05f997dd433b5091dd/-286Wx359H-460634557-beige-MODEL.jpg,3999,50% off,2000,NA
Handloom Mangalgiri Missing Check Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d1f997dd433b505b54/-286Wx359H-460634564-pink-MODEL.jpg,3999,50% off,2000,NA
Handcrafted Leather Embroidered Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9f5f997dd433b507d11/-286Wx359H-460568296-multi-MODEL.jpg,999,50% off,500,NA
Woven South Cotton Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c7e73f997dd433b4c5b5e/-286Wx359H-460657550-olive-MODEL.jpg,299,50% off,150,NA
Kamla Cotton Twill Weave Shirt with Band Collar,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200728/HgII/5f2040787cdb8c2207865dad/-286Wx359H-460663565-pink-MODEL.jpg,1499,50% off,750,NA
Hand-Embroidered Back-Open Padded Blouse,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/Nn0k/5f243f4baeb2693e045af7e0/-286Wx359H-460571242-white-MODEL.jpg,3499,50% off,1750,NA
Checked South Cotton Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c7c5af997dd433b4c4e49/-286Wx359H-460657479-multi-MODEL.jpg,299,50% off,150,NA
Hand-Crafted Embroidered Leather Chappal,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3ddf997dd433b5053a0/-286Wx359H-460568284-multi-MODEL.jpg,999,50% off,500,NA
Kamla Cotton Twill Weave Shirt,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200728/1CZ1/5f2043477cdb8c2207866c52/-286Wx359H-460663570-grey-MODEL.jpg,1499,50% off,750,NA
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/c75N/5f243e5f7cdb8ca2cf8929a0/-286Wx359H-460601142-brown-MODEL.jpg,12999,50% off,6500,NA
Hand-Crafted Embroidered Leather Chappal,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f011f997dd433b50a517/-286Wx359H-460568286-multi-MODEL.jpg,999,50% off,500,NA
Handloom Mangalgiri Missing Check Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef177cdb8c721b803afc/-286Wx359H-460634559-brown-MODEL.jpg,3999,50% off,2000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/7l5x/5f2437c77cdb8ca2cf890c76/-286Wx359H-460627446-blue-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/KeDr/5f2433567cdb8ca2cf88f946/-286Wx359H-460627448-orange-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ee73f997dd433b509b27/-286Wx359H-460634605-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edb27cdb8c721b80310c/-286Wx359H-460634582-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/kYdV/5f243d61f997dd22778f3103/-286Wx359H-460627451-blue-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e57c7cdb8c721b7ffae1/-286Wx359H-460634604-orange-MODEL.jpg,1499,50% off,750,NA
South Silk Buta Saree with Jacquard Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a0928f997dd433b4beb72/-286Wx359H-460555365-green-MODEL.jpg,1999,50% off,1000,NA
South Cotton Thread Zari Buta Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0766dcf997dd433b4ab990/-286Wx359H-460555560-blue-MODEL.jpg,3499,50% off,1750,NA
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/ZJ8T/5f24329df997dd22778eefa3/-286Wx359H-460556675-pink-MODEL.jpg,24999,50% off,12500,NA
Tie-Dyed Shibori Cotton Slub Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e97df997dd433b5079cc/-286Wx359H-460562072-grey-MODEL.jpg,999,50% off,500,NA
Handloom Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/y7Qa/5f243c3d7cdb8ca2cf892065/-286Wx359H-460558866-pink-MODEL.jpg,9999,50% off,5000,NA
Handloom Bengal Pure Silk Tussar Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9027cdb8c721b8011ff/-286Wx359H-460619326-peach-MODEL.jpg,12999,50% off,6500,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3dbaeb269317589d8ab/-286Wx359H-460559030-beige-MODEL.jpg,7999,50% off,4000,NA
Indigo Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e7a67cdb8c721b80098d/-286Wx359H-460562763-indigo-MODEL.jpg,1999,50% off,1000,NA
Handloom Bengal Pure Silk Sequined Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6337cdb8c721b7fff62/-286Wx359H-460619333-red-MODEL.jpg,12999,50% off,6500,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3db7cdb8c721b7feece/-286Wx359H-460559034-blue-MODEL.jpg,7999,50% off,4000,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edee7cdb8c721b8032db/-286Wx359H-460559026-yellow-MODEL.jpg,7999,50% off,4000,NA
Indigo Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3db7cdb8c721b7feedf/-286Wx359H-460562767-indigo-MODEL.jpg,1999,50% off,1000,NA
Kutch Hand Bandhani Banarasi Silk Brocade Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6a8f997dd433b5066cb/-286Wx359H-460559214-orange-MODEL.jpg,9999,50% off,5000,NA
Dabu Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f1edf997dd433b50b247/-286Wx359H-460562773-brown-MODEL.jpg,1999,50% off,1000,NA
Handblock Print Jaipur Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1855a47cdb8c721b813e3a/-286Wx359H-460562786-offwhite-MODEL.jpg,1999,50% off,1000,NA
Handblock Print Indigo Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f019aeb26931758a17fb/-286Wx359H-460562764-indigo-MODEL.jpg,1999,50% off,1000,NA
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/sdQb/5f243b9aaeb2693e045ae2b8/-286Wx359H-460556686-grey-MODEL.jpg,24999,50% off,12500,NA
Handcrafted Pure Leather Punjabi Traditional Juttis,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f08b77cf997dd433b4ba1e2/-286Wx359H-460551498-tan-MODEL.jpg,3999,50% off,2000,NA
South Cotton Textured Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a09a0f997dd433b4bee15/-286Wx359H-460554943-grey-MODEL.jpg,999,50% off,500,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e888aeb269317589f068/-286Wx359H-460559003-beige-MODEL.jpg,7999,50% off,4000,NA
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/FVPB/5f24392d7cdb8ca2cf891318/-286Wx359H-460601140-brown-MODEL.jpg,9999,50% off,5000,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f07716eaeb269317585186d/-286Wx359H-460555483-mustard-MODEL.jpg,299,50% off,150,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eee17cdb8c721b8039d9/-286Wx359H-460559025-magenta-MODEL.jpg,7999,50% off,4000,NA
Handloom Tie-Dye Zari Checked Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6737cdb8c721b800152/-286Wx359H-460617624-multi-MODEL.jpg,799,50% off,400,NA
Striped Handloom Pure Linen Stole with Zari,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e79bf997dd433b506cb9/-286Wx359H-460617635-multi-MODEL.jpg,799,50% off,400,NA
Indigo Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e720aeb269317589e902/-286Wx359H-460562783-indigo-MODEL.jpg,1999,50% off,1000,NA
Handloom Tie-Dye Zari Checked Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f1077cdb8c721b804926/-286Wx359H-460617630-multi-MODEL.jpg,799,50% off,400,NA
Handloom Kutch Bhujodi Buti Woven Dupatta with Mirrorwork,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/Hhoa/5f243a98aeb2693e045adccc/-286Wx359H-460564273-multi-MODEL.jpg,2499,50% off,1250,NA
Handloom Striped Stole with Tasselled Hem,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef1ef997dd433b509f44/-286Wx359H-460617652-multi-MODEL.jpg,799,50% off,400,NA
Handloom Pure Linen Zari Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6337cdb8c721b7fff58/-286Wx359H-460617654-multi-MODEL.jpg,799,50% off,400,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef18f997dd433b509ed9/-286Wx359H-460559019-grey-MODEL.jpg,7999,50% off,4000,NA
Sequined Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/kFLO/5f243a927cdb8ca2cf8918e7/-286Wx359H-460619332-grey-MODEL.jpg,12999,50% off,6500,NA
Handloom Bengal Pure Silk Tussar Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ebd97cdb8c721b80256b/-286Wx359H-460619323-pink-MODEL.jpg,12999,50% off,6500,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e906aeb269317589f363/-286Wx359H-460559009-pink-MODEL.jpg,7999,50% off,4000,NA
Handloom Cotton Bengal Bijli Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e815f997dd433b50706e/-286Wx359H-460619295-blue-MODEL.jpg,7999,50% off,4000,NA
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef3614f481085a2e26421a1/-286Wx359H-460624307-grey-MODEL.jpg,5999,50% off,3000,[FS]
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/XX4i/5f243f0eaeb2693e045af664/-286Wx359H-460627431-purple-MODEL.jpg,1999,50% off,1000,NA
Handblock Print Dabu Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e90b7cdb8c721b80129d/-286Wx359H-460562770-brown-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/WUSo/5f2438f7aeb2693e045ad2b9/-286Wx359H-460627464-green-MODEL.jpg,1999,50% off,1000,NA
Handcrafted Leather Embroidered Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9f5f997dd433b507d14/-286Wx359H-460568290-multi-MODEL.jpg,999,50% off,500,NA
Handcrafted Leather Embroidered Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0be7cdb8c721b80460f/-286Wx359H-460568305-multi-MODEL.jpg,999,50% off,500,NA
Handloom Mangalgiri Missing Check Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6a8aeb269317589e6fb/-286Wx359H-460634560-green-MODEL.jpg,3999,50% off,2000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ee2f7cdb8c721b80346e/-286Wx359H-460634595-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f17aaeb26931758a20cd/-286Wx359H-460634574-mustard-MODEL.jpg,1499,50% off,750,NA
Handblock Print Dabu Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ec1c7cdb8c721b802713/-286Wx359H-460562775-brown-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eef47cdb8c721b803a87/-286Wx359H-460634583-pink-MODEL.jpg,1499,50% off,750,NA
Handcrafted Leather Embroidered Toe-Ring Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb927cdb8c721b802272/-286Wx359H-460568312-multi-MODEL.jpg,999,50% off,500,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f04df997dd433b50a6e9/-286Wx359H-460634589-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4de7cdb8c721b7ff6db/-286Wx359H-460634591-green-MODEL.jpg,1499,50% off,750,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/sbcC/5f24369cf997dd22778f0872/-286Wx359H-460627462-pink-MODEL.jpg,1999,50% off,1000,NA
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/TiDT/5f2439f5aeb2693e045ad8b8/-286Wx359H-460601139-purple-MODEL.jpg,9999,50% off,5000,NA
Bhagalpur Handloom Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/bbLG/5f24366eaeb2693e045ac3f3/-286Wx359H-460627420-pink-MODEL.jpg,1999,50% off,1000,NA
Handblock Dabu Print Cotton Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/y67W/5f2433567cdb8ca2cf88f92d/-286Wx359H-460616371-orange-MODEL.jpg,650,50% off,325,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef207cdb8c721b803b9f/-286Wx359H-460634584-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Bhujodi Masterpiece Linen Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e419aeb269317589da06/-286Wx359H-460616404-brown-MODEL.jpg,19999,50% off,10000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/Vhkr/5f243d26aeb2693e045aeab9/-286Wx359H-460627487-brown-MODEL.jpg,1999,50% off,1000,NA
Handloom Tie-Dye Zari Checked Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e75f7cdb8c721b800766/-286Wx359H-460617628-multi-MODEL.jpg,799,50% off,400,NA
Handloom Pure Linen Zari Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ed3df997dd433b50935c/-286Wx359H-460617637-multi-MODEL.jpg,799,50% off,400,NA
Printed South Cotton Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c78d37cdb8c721b7b8fcc/-286Wx359H-460657545-blue-MODEL.jpg,299,50% off,150,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f07743df997dd433b4b03f1/-286Wx359H-460658876-skyblue-MODEL.jpg,299,50% off,150,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4c47cdb8c721b7ff5b8/-286Wx359H-460634579-beige-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e5527cdb8c721b7ffa01/-286Wx359H-460634586-orange-MODEL.jpg,1499,50% off,750,NA
Handloom Mangalgiri Cotton Saree with Nizam Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200811/qfrm/5f319a1af997dd227797d6ec/-286Wx359H-460668138-brown-MODEL.jpg,3999,40% off,2399,NA
Handloom Mangalgiri Cotton Saree with Nizam Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200811/AX8i/5f3194b4f997dd227797b589/-286Wx359H-460668084-grey-MODEL.jpg,3999,40% off,2399,NA
Handloom Mangalgiri Cotton Saree with Nizam Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200811/Oj7m/5f31a8a07cdb8ca2cf93309c/-286Wx359H-460668141-blue-MODEL.jpg,3999,40% off,2399,NA
Handloom Mangalgiri Cotton 3-Piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200811/esuk/5f319acd7cdb8ca2cf92e00f/-286Wx359H-460664267-grey-MODEL.jpg,3999,40% off,2399,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb95aeb269317589ff80/-286Wx359H-460559017-magenta-MODEL.jpg,7999,50% off,4000,NA
Hand Shibori Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edeaaeb26931758a0bcc/-286Wx359H-460562793-indigo-MODEL.jpg,1999,50% off,1000,NA
Woven South Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f076b1b7cdb8c721b79fcdd/-286Wx359H-460555002-khaki-MODEL.jpg,999,50% off,500,NA
Kutch Hand Tie & Dyed Cotton Slub Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/ZzX1/5f243b4cf997dd22778f2508/-286Wx359H-460564286-multi-MODEL.jpg,2499,50% off,1250,NA
Bhagalpur Handloom Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/Ehn9/5f243b4b7cdb8ca2cf891c60/-286Wx359H-460627423-green-MODEL.jpg,1999,50% off,1000,NA
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f3527cdb8c721b7f40b1/-286Wx359H-460601137-purple-MODEL.jpg,9999,50% off,5000,NA
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/rC9M/5f243bc7aeb2693e045ae3bb/-286Wx359H-460556690-pink-MODEL.jpg,29999,50% off,15000,NA
Kutch Hand Bandhani Dupatta with Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/NX6W/5f2437c8aeb2693e045acbf3/-286Wx359H-460617004-pink-MODEL.jpg,1299,50% off,650,NA
Zari Checked Tie-Dye Handloom Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb28f997dd433b50853f/-286Wx359H-460617627-multi-MODEL.jpg,799,50% off,400,NA
Handblock Dabu Print Cotton Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/ZJE4/5f243e907cdb8ca2cf892a5a/-286Wx359H-460616393-grey-MODEL.jpg,650,50% off,325,NA
Checked Handloom Bhujodi Masterpiece Linen Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eae77cdb8c721b801e99/-286Wx359H-460616406-brown-MODEL.jpg,19999,50% off,10000,NA
Kutch Handblock Print Ajrak Cotton Slub Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/RGS1/5f24329df997dd22778eefa5/-286Wx359H-460564280-maroon-MODEL.jpg,2499,50% off,1250,NA
Kashmiri Hand Embroidered Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1856d17cdb8c721b814598/-286Wx359H-460619243-offwhite-MODEL.jpg,4999,50% off,2500,NA
Handloom Bengal Bijli Cotton Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/KcKV/5f24374c7cdb8ca2cf890a47/-286Wx359H-460619296-white-MODEL.jpg,7999,50% off,4000,NA
Kutch Hand Bandhani Banarasi Brocade Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ebd4aeb26931758a00e9/-286Wx359H-460616988-red-MODEL.jpg,7999,50% off,4000,NA
Sequined Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/81YD/5f243543aeb2693e045abd5e/-286Wx359H-460619331-grey-MODEL.jpg,12999,50% off,6500,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9c0f997dd433b507ba7/-286Wx359H-460559031-gold-MODEL.jpg,7999,50% off,4000,NA
Handloom Cotton Bengal Bijli Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1855dcaeb26931758add15/-286Wx359H-460619300-offwhite-MODEL.jpg,7999,50% off,4000,NA
Handloom Bengal Cotton Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/Msdu/5f243a98f997dd22778f2085/-286Wx359H-460619318-yellow-MODEL.jpg,9999,50% off,5000,NA
Sequined Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/0q76/5f243c78f997dd22778f2be5/-286Wx359H-460619336-black-MODEL.jpg,12999,50% off,6500,NA
Kashmiri Hand-Embroidered Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e7a67cdb8c721b800989/-286Wx359H-460619223-pink-MODEL.jpg,4999,50% off,2500,NA
Handloom Bengal Bijli Cotton Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/uz1k/5f24356df997dd22778f0100/-286Wx359H-460619294-green-MODEL.jpg,7999,50% off,4000,NA
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef36aebf997dd433b432c38/-286Wx359H-460624302-red-MODEL.jpg,5999,50% off,3000,[FS]
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef36e307cdb8c721b71e28c/-286Wx359H-460624388-blue-MODEL.jpg,4999,50% off,2500,[FS]
Tie-Dyed Shibori Cotton Slub Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3db7cdb8c721b7feeda/-286Wx359H-460562085-purple-MODEL.jpg,999,50% off,500,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/RP0w/5f2434f7f997dd22778efddc/-286Wx359H-460627442-grey-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/WLeZ/5f2435e4f997dd22778f03f0/-286Wx359H-460627459-green-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/36Tu/5f2439e07cdb8ca2cf8916a9/-286Wx359H-460627475-pink-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9fbaeb269317589f78a/-286Wx359H-460634587-orange-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6737cdb8c721b80014b/-286Wx359H-460634607-red-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ebd9aeb26931758a014e/-286Wx359H-460634578-pink-MODEL.jpg,1499,50% off,750,NA
Handblock Print Bagru Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f1e4f997dd433b50b17b/-286Wx359H-460562796-beige-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e5527cdb8c721b7ffa02/-286Wx359H-460634606-navy-MODEL.jpg,1499,50% off,750,NA
Embroidered Cotton Dobby Kalidar Flared Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0498827cdb8c721b78f0fc/-286Wx359H-460604217-natural-MODEL.jpg,1999,50% off,1000,NA
